	Neighborhood	Neighborhood Latitude	Neighborhood Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
1172	Bedford Park	40.870185164975325	-73.8855121841913	MTA Subway - Bedford Park Blvd (B/D)	40.87363102560902	-73.88687711194731	Metro Station
1173	Bedford Park	40.870185164975325	-73.8855121841913	Kennedy Fried Chicken	40.87286864118673	-73.88876327179302	Fried Chicken Joint
1174	Bedford Park	40.870185164975325	-73.8855121841913	Elegant Laundromat	40.872221422618445	-73.88966235299495	Laundromat
1175	Bedford Park	40.870185164975325	-73.8855121841913	Metro North - Botanical Garden Train Station	40.867468425056806	-73.88145364946986	Train Station
1176	Bedford Park	40.870185164975325	-73.8855121841913	Lena Restaurant	40.86983998935334	-73.89046709970651	Mexican Restaurant
1177	Bedford Park	40.870185164975325	-73.8855121841913	National Coffee Shop	40.872841	-73.889053	Coffee Shop
1178	Bedford Park	40.870185164975325	-73.8855121841913	El Sabor Latino	40.872834000000005	-73.889263	Mexican Restaurant
1179	Bedford Park	40.870185164975325	-73.8855121841913	Frank's Deli & Grocery	40.866269	-73.88581500000001	Deli / Bodega
1180	Bedford Park	40.870185164975325	-73.8855121841913	Frisch Field	40.868608611572064	-73.88068419969964	Baseball Field
1181	University Heights	40.85572707719664	-73.9104159619131	Accra Resturant	40.85387109221504	-73.90842103412992	African Restaurant
1182	University Heights	40.85572707719664	-73.9104159619131	Wingstop	40.8540931012956	-73.90789897469828	Wings Joint
1183	University Heights	40.85572707719664	-73.9104159619131	Domino's Pizza	40.8545414547471	-73.90703652800767	Pizza Place
1184	University Heights	40.85572707719664	-73.9104159619131	Bravo Supermarkets	40.85410698577848	-73.91416221695448	Grocery Store
1185	University Heights	40.85572707719664	-73.9104159619131	Food Dynasty	40.8537718778922	-73.90926718711853	Supermarket
1186	University Heights	40.85572707719664	-73.9104159619131	Chase Bank	40.85411999999999	-73.90755519999999	Bank
1187	University Heights	40.85572707719664	-73.9104159619131	Papa John's Pizza	40.85242931692707	-73.90897612147847	Pizza Place
1188	University Heights	40.85572707719664	-73.9104159619131	Liberato	40.85374410338502	-73.90796581959464	Latin American Restaurant
1189	University Heights	40.85572707719664	-73.9104159619131	Au Bon Pain	40.858061919548035	-73.91203969692151	Bakery
1190	University Heights	40.85572707719664	-73.9104159619131	Subway	40.8539229042397	-73.9069480235666	Sandwich Place
1191	University Heights	40.85572707719664	-73.9104159619131	Dunkin'	40.85366861038346	-73.9088444111942	Donut Shop
1192	University Heights	40.85572707719664	-73.9104159619131	Hall of Fame for Great Americans	40.858679144464936	-73.91449458730676	History Museum
1193	University Heights	40.85572707719664	-73.9104159619131	McDonald's	40.85433587445503	-73.907281011343	Fast Food Restaurant
1194	University Heights	40.85572707719664	-73.9104159619131	Foot Locker	40.853489877810304	-73.9070570468902	Shoe Store
1195	University Heights	40.85572707719664	-73.9104159619131	KFC	40.85376578342685	-73.90733899003396	Fried Chicken Joint
1196	University Heights	40.85572707719664	-73.9104159619131	Rite Aid	40.8537108	-73.906076	Pharmacy
1197	University Heights	40.85572707719664	-73.9104159619131	Renovation Unisex Beauty Salon	40.854552000000005	-73.915539	Cosmetics Shop
1198	University Heights	40.85572707719664	-73.9104159619131	Augie Deli & Grocery	40.854238287221364	-73.91577147499775	Convenience Store
1199	Morris Heights	40.84789792606271	-73.91967159119565	Yoly Restaurant	40.8460420585989	-73.91971559956264	Spanish Restaurant
1200	Morris Heights	40.84789792606271	-73.91967159119565	My Pizza	40.849670435102155	-73.91681699790597	Pizza Place
1201	Morris Heights	40.84789792606271	-73.91967159119565	Rite Aid	40.845969	-73.918525	Pharmacy
1202	Morris Heights	40.84789792606271	-73.91967159119565	CTown Supermarkets	40.84897503266651	-73.91686858919655	Grocery Store
1203	Morris Heights	40.84789792606271	-73.91967159119565	Chase Bank	40.85043754258413	-73.91613338522653	Bank
1204	Morris Heights	40.84789792606271	-73.91967159119565	Empire Chinese Buffet	40.846386	-73.918393	Buffet
1205	Morris Heights	40.84789792606271	-73.91967159119565	Essen Medical Services	40.845983	-73.921662	Health & Beauty Service
1206	Morris Heights	40.84789792606271	-73.91967159119565	Mamajuana	40.84493820832462	-73.92094991614259	Latin American Restaurant
1207	Morris Heights	40.84789792606271	-73.91967159119565	MTA MaBSTOA Bus at University Avenue / E. Grant Highway (Cross Bx Expwy): (Bx3, Bx11, Bx13, Bx35, Bx36)	40.84427926256072	-73.92275257836698	Bus Station
1208	Fordham	40.86099679638654	-73.89642655981623	188 Bakery Cuchifritos	40.861601957429656	-73.89831076218098	Latin American Restaurant
1209	Fordham	40.86099679638654	-73.89642655981623	Fresh Frutii	40.861625	-73.89894699999999	Juice Bar
1210	Fordham	40.86099679638654	-73.89642655981623	Corky's	40.8633837630958	-73.89651501651548	Diner
1211	Fordham	40.86099679638654	-73.89642655981623	Blink Fitness	40.859372930737685	-73.89831584006254	Gym
1212	Fordham	40.86099679638654	-73.89642655981623	Paradise Theater	40.86049894842506	-73.89846324920653	Music Venue
1213	Fordham	40.86099679638654	-73.89642655981623	Blink Fitness	40.859481537820926	-73.89851990466835	Gym / Fitness Center
1214	Fordham	40.86099679638654	-73.89642655981623	North End Wine and Liquor Store	40.86113092660031	-73.89202352931063	Liquor Store
1215	Fordham	40.86099679638654	-73.89642655981623	GameStop	40.86180167608591	-73.89228274839579	Video Game Store
1216	Fordham	40.86099679638654	-73.89642655981623	Primavera Cafe	40.86200374119285	-73.89153741654775	Café
1217	Fordham	40.86099679638654	-73.89642655981623	Lucille Roberts	40.8621123	-73.8998182	Gym
1218	Fordham	40.86099679638654	-73.89642655981623	Kasike Mofongo House	40.8599293695359	-73.89317656303486	Spanish Restaurant
1219	Fordham	40.86099679638654	-73.89642655981623	Best Italian Pizza	40.86247494823356	-73.89689810209401	Pizza Place
1220	Fordham	40.86099679638654	-73.89642655981623	Fordham Restaurant	40.86273352895031	-73.89677774336448	Diner
1221	Fordham	40.86099679638654	-73.89642655981623	Gap Factory Store	40.86207189310108	-73.89501775851146	Clothing Store
1222	Fordham	40.86099679638654	-73.89642655981623	Morton Williams Supermarkets	40.863211682045566	-73.90086711750804	Supermarket
1223	Fordham	40.86099679638654	-73.89642655981623	Panda Express	40.86300094671129	-73.9008939678601	Chinese Restaurant
1224	Fordham	40.86099679638654	-73.89642655981623	SKECHERS Retail	40.86218944268527	-73.89415526772524	Shoe Store
1225	Fordham	40.86099679638654	-73.89642655981623	Finish Line	40.861846053187726	-73.89519766734338	Shoe Store
1226	Fordham	40.86099679638654	-73.89642655981623	Fordham Plaza	40.8614401969361	-73.8909101486206	Plaza
1227	Fordham	40.86099679638654	-73.89642655981623	Parilla Latina	40.861009386607606	-73.89194477395704	Latin American Restaurant
1228	Fordham	40.86099679638654	-73.89642655981623	AT&T	40.86235506144148	-73.90053726732731	Mobile Phone Shop
1229	Fordham	40.86099679638654	-73.89642655981623	East Fordham Road	40.86114473768955	-73.89052603849369	Plaza
1230	Fordham	40.86099679638654	-73.89642655981623	Baskin Robbins Bronx	40.859725301922786	-73.89726689544588	Bakery
1231	Fordham	40.86099679638654	-73.89642655981623	AEO Factory & Aerie Store	40.8620677	-73.8954887	Clothing Store
1232	Fordham	40.86099679638654	-73.89642655981623	Papaye Restaurant	40.85740693073101	-73.89973827631786	African Restaurant
1233	Fordham	40.86099679638654	-73.89642655981623	Modell's Sporting Goods	40.862191	-73.895204	Sporting Goods Shop
1234	Fordham	40.86099679638654	-73.89642655981623	Dunkin'	40.86250553167995	-73.90089507082587	Donut Shop
1235	Fordham	40.86099679638654	-73.89642655981623	Fordham Fried Chicken & Seafood Inc	40.861631431174374	-73.89823093356438	Fried Chicken Joint
1236	Fordham	40.86099679638654	-73.89642655981623	Carvel	40.860305	-73.892481	Ice Cream Shop
1237	Fordham	40.86099679638654	-73.89642655981623	GNC	40.862303999999995	-73.893557	Supplement Shop
1238	Fordham	40.86099679638654	-73.89642655981623	T-Mobile	40.8627931836321	-73.90045452255436	Mobile Phone Shop
1239	Fordham	40.86099679638654	-73.89642655981623	Verizon	40.86267962230902	-73.89774978160858	Mobile Phone Shop
1240	Fordham	40.86099679638654	-73.89642655981623	Foot Locker	40.8621509	-73.8961675	Shoe Store
1241	Fordham	40.86099679638654	-73.89642655981623	GNC	40.862106	-73.90024100000001	Supplement Shop
1242	Fordham	40.86099679638654	-73.89642655981623	Chase Bank	40.86211163974708	-73.89808841049671	Bank
1243	Fordham	40.86099679638654	-73.89642655981623	Three  Spanish  Restaurant	40.85996623672953	-73.89337323283542	Spanish Restaurant
1244	Fordham	40.86099679638654	-73.89642655981623	Dunkin'	40.861298	-73.898337	Donut Shop
1245	Fordham	40.86099679638654	-73.89642655981623	SUBWAY	40.860730521039756	-73.8975280415516	Sandwich Place
1246	Fordham	40.86099679638654	-73.89642655981623	The Children's Place	40.862958	-73.897469	Kids Store
1247	Fordham	40.86099679638654	-73.89642655981623	The Vitamin Shoppe	40.8625396	-73.8944199	Supplement Shop
1248	Fordham	40.86099679638654	-73.89642655981623	Claire's	40.861917	-73.895524	Accessories Store
1249	Fordham	40.86099679638654	-73.89642655981623	GameStop	40.86207718190255	-73.89759619153162	Video Game Store
1250	Fordham	40.86099679638654	-73.89642655981623	T-Mobile	40.861634570867864	-73.89419489541069	Mobile Phone Shop
1251	Fordham	40.86099679638654	-73.89642655981623	Subway	40.862588	-73.89454599999999	Sandwich Place
1252	Fordham	40.86099679638654	-73.89642655981623	Checkers	40.862496	-73.901984	Fast Food Restaurant
1253	Fordham	40.86099679638654	-73.89642655981623	Golden Krust Caribbean Restaurant	40.86148181383799	-73.89152491887269	Caribbean Restaurant
1254	Fordham	40.86099679638654	-73.89642655981623	Chase Bank	40.862385050287266	-73.8954977042874	Bank
1255	Fordham	40.86099679638654	-73.89642655981623	Capital One Bank	40.8626084	-73.8979161	Bank
1256	Fordham	40.86099679638654	-73.89642655981623	Duane Reade	40.8621488	-73.899798	Pharmacy
1257	Fordham	40.86099679638654	-73.89642655981623	Domino's Pizza	40.860219	-73.893323	Pizza Place
1258	Fordham	40.86099679638654	-73.89642655981623	Modell's Sporting Goods	40.86222910004544	-73.89964596308769	Sporting Goods Shop
1259	Fordham	40.86099679638654	-73.89642655981623	AT&T	40.86210775603125	-73.89195120425825	Mobile Phone Shop
1260	Fordham	40.86099679638654	-73.89642655981623	TD Bank	40.8622147	-73.8976788	Bank
1261	Fordham	40.86099679638654	-73.89642655981623	KFC	40.862455242170874	-73.89433861307664	Fast Food Restaurant
1262	Fordham	40.86099679638654	-73.89642655981623	Fordham Shopping District	40.86305643342819	-73.89413765091211	Miscellaneous Shop
1263	Fordham	40.86099679638654	-73.89642655981623	Famous Footware	40.85971388179236	-73.89095093753623	Shoe Store
1264	Fordham	40.86099679638654	-73.89642655981623	Duane Reade	40.86208985	-73.8944704	Pharmacy
1265	Fordham	40.86099679638654	-73.89642655981623	Dunkin'	40.859068397090866	-73.89853405120539	Donut Shop
1266	Fordham	40.86099679638654	-73.89642655981623	Dunkin'	40.862357	-73.893749	Donut Shop
1267	Fordham	40.86099679638654	-73.89642655981623	Walgreens	40.86138745491638	-73.8913768529892	Pharmacy
1268	Fordham	40.86099679638654	-73.89642655981623	Burlington	40.86223434353856	-73.89105126077118	Outlet Store
1269	Fordham	40.86099679638654	-73.89642655981623	Planet Fitness	40.86261880907894	-73.89439013170312	Gym / Fitness Center
1270	Fordham	40.86099679638654	-73.89642655981623	P.C. Richard & Son	40.86280495149502	-73.89712909487574	Electronics Store
1271	Fordham	40.86099679638654	-73.89642655981623	Best Buy	40.8608744	-73.8916732	Electronics Store
1272	Fordham	40.86099679638654	-73.89642655981623	Gyro King	40.86232369540614	-73.90042695931973	Greek Restaurant
1273	Fordham	40.86099679638654	-73.89642655981623	24 Hour Fitness	40.861418551442696	-73.89146133625549	Gym / Fitness Center
1274	Fordham	40.86099679638654	-73.89642655981623	Little Caesars Pizza	40.86210184805984	-73.89159096386756	Pizza Place
1275	Fordham	40.86099679638654	-73.89642655981623	24 Hour Fitness	40.86259253376029	-73.89723268856744	Gym / Fitness Center
1276	Fordham	40.86099679638654	-73.89642655981623	Poe Visitors Center	40.865168	-73.894674	Historic Site
1277	Fordham	40.86099679638654	-73.89642655981623	Taco Bell	40.862756	-73.90108	Fast Food Restaurant
1278	Fordham	40.86099679638654	-73.89642655981623	Pretty Girl	40.862683000000004	-73.896375	Women's Store
1279	Fordham	40.86099679638654	-73.89642655981623	Moms Bakery	40.860871	-73.89848	Bakery
1280	Fordham	40.86099679638654	-73.89642655981623	Perfect Brows	40.861357	-73.897238	Health & Beauty Service
1281	Fordham	40.86099679638654	-73.89642655981623	￼Altagracia Deli & Grocery	40.861011	-73.895451	Deli / Bodega
1282	Fordham	40.86099679638654	-73.89642655981623	Fine Fare	40.859877000000004	-73.897577	Supermarket
1283	Fordham	40.86099679638654	-73.89642655981623	El Valle Restaurant Sport Bar	40.862359000000005	-73.90084399999999	Spanish Restaurant
1284	Fordham	40.86099679638654	-73.89642655981623	Joey Pepperoni's Pizza	40.862028	-73.898779	Pizza Place
1285	Fordham	40.86099679638654	-73.89642655981623	Nine West Outlet	40.862653	-73.893852	Shoe Store
1286	Fordham	40.86099679638654	-73.89642655981623	Tropicalia Juice & Snack Bar	40.859035943743365	-73.89896642742623	Juice Bar
1287	Fordham	40.86099679638654	-73.89642655981623	Compare Foods	40.860567162596894	-73.8912322890967	Grocery Store
1288	Fordham	40.86099679638654	-73.89642655981623	Xin Xing Chinese Restaurant	40.858090000000004	-73.89626899999999	Chinese Restaurant
1289	Fordham	40.86099679638654	-73.89642655981623	Bronen's Music	40.859905	-73.892728	Music Store
1290	Fordham	40.86099679638654	-73.89642655981623	US Fitteds	40.86265655	-73.9007551	Clothing Store
1291	East Tremont	40.84269615786053	-73.88735617532338	North Star Cafe	40.84333558876738	-73.88698194733944	Café
1292	East Tremont	40.84269615786053	-73.88735617532338	El Nuevo Bohio	40.843955530136746	-73.88802459906229	Paella Restaurant
1293	East Tremont	40.84269615786053	-73.88735617532338	Dunkin'	40.844082372466524	-73.88877969442495	Donut Shop
1294	East Tremont	40.84269615786053	-73.88735617532338	Cosmos Restaurant	40.844806	-73.890364	Breakfast Spot
1295	East Tremont	40.84269615786053	-73.88735617532338	Papa John's Pizza	40.84284985446247	-73.8862186006117	Pizza Place
1296	East Tremont	40.84269615786053	-73.88735617532338	Domino's Pizza	40.84194916148795	-73.8836145401001	Pizza Place
1297	East Tremont	40.84269615786053	-73.88735617532338	T-Mobile	40.84541855376154	-73.8907029479742	Mobile Phone Shop
1298	East Tremont	40.84269615786053	-73.88735617532338	Pizza Italia	40.845755294917865	-73.88392107699579	Pizza Place
1299	East Tremont	40.84269615786053	-73.88735617532338	Eros Lounge	40.84351902333243	-73.88567100002814	Lounge
1300	East Tremont	40.84269615786053	-73.88735617532338	Chase Bank	40.845679	-73.891206	Bank
1301	East Tremont	40.84269615786053	-73.88735617532338	Family Dollar	40.841417	-73.883174	Discount Store
1302	East Tremont	40.84269615786053	-73.88735617532338	Fine Fare	40.844861	-73.89090999999999	Supermarket
1303	East Tremont	40.84269615786053	-73.88735617532338	Foot Locker	40.84428871313032	-73.88821586966515	Shoe Store
1304	East Tremont	40.84269615786053	-73.88735617532338	The Laundromat	40.843208000000004	-73.887156	Flea Market
1305	East Tremont	40.84269615786053	-73.88735617532338	tremont fish	40.845193	-73.890173	Fish & Chips Shop
1306	East Tremont	40.84269615786053	-73.88735617532338	Linda's Pizza Restaurant	40.845193	-73.890173	Pizza Place
1307	East Tremont	40.84269615786053	-73.88735617532338	JJ Restaurant & Cuchifritos	40.845024492543835	-73.89045477152554	Spanish Restaurant
1308	West Farms	40.83947505672653	-73.87774474910545	Tropicana Theatere & Lounge	40.83740441148761	-73.87792219453874	Lounge
1309	West Farms	40.83947505672653	-73.87774474910545	Jimbo's Hamburger Palace	40.839217439995124	-73.87803216408489	Diner
1310	West Farms	40.83947505672653	-73.87774474910545	River Park	40.84306197093502	-73.87752023628035	Park
1311	West Farms	40.83947505672653	-73.87774474910545	Subway Restaurant	40.840606498368906	-73.8791526750274	Sandwich Place
1312	West Farms	40.83947505672653	-73.87774474910545	Dunkin'	40.84018653648655	-73.8765300349703	Donut Shop
1313	West Farms	40.83947505672653	-73.87774474910545	Chase Bank	40.837704	-73.882952	Bank
1314	West Farms	40.83947505672653	-73.87774474910545	H and R Wines and Liquors	40.840129	-73.87646	Liquor Store
1315	West Farms	40.83947505672653	-73.87774474910545	MTA Regional Bus Depot - West Farms	40.83845935727748	-73.87797961707979	Bus Station
1316	West Farms	40.83947505672653	-73.87774474910545	West Farm Convience	40.84053208934495	-73.87943240176959	Convenience Store
1317	West Farms	40.83947505672653	-73.87774474910545	MTA New York City Bus - Bx9/Bx21/Bx40/Bx42/Q44+SBS+ @ E. Tremont Avenue and E. 177th Street	40.839930880219676	-73.87872036635058	Bus Stop
1318	West Farms	40.83947505672653	-73.87774474910545	Food Hai	40.840579	-73.87948	Chinese Restaurant
1319	West Farms	40.83947505672653	-73.87774474910545	MTA Subway - West Farms Square/E Tremont Av (2/5)	40.84024540098636	-73.88002384857748	Metro Station
1320	West Farms	40.83947505672653	-73.87774474910545	M.A.C. @ Grand Central Terminal	40.84008417671589	-73.88046599696642	Cosmetics Shop
1321	West Farms	40.83947505672653	-73.87774474910545	West Farms Park	40.84173610194502	-73.87773513793945	Scenic Lookout
1322	West Farms	40.83947505672653	-73.87774474910545	Dippin Dots	40.84159269746876	-73.87954150374226	Ice Cream Shop
1323	West Farms	40.83947505672653	-73.87774474910545	Showtime Basketball Courts	40.83702558134896	-73.87958744139678	Basketball Court
1324	West Farms	40.83947505672653	-73.87774474910545	Prospect Coffee Shop	40.83757698149015	-73.88083923833605	Coffee Shop
1325	West Farms	40.83947505672653	-73.87774474910545	Curves	40.840799	-73.87334399999999	Gym
